order_id,customer_id,order_datetime,billing_zip,shipping_zip,shipping_state,payment_method,device_type,ip_country,promo_used,promo_code,order_subtotal,shipping_fee,tax_amount,order_total,risk_score,is_fraud
2639,7,2026-01-02 01:44:18,45382,45382,MI,card,mobile,US,false,,244.35,7.34,16.12,267.81,4.1,false
2640,7,2025-12-14 15:22:03,45382,45382,MI,card,mobile,US,false,,978.57,9.09,51.98,1039.64,66.8,true
2641,7,2025-10-05 17:30:36,45382,45382,MI,card,desktop,US,false,,968.42,8.74,88.21,1065.37,82.2,false
2642,7,2025-12-10 07:26:02,45382,45382,MI,paypal,desktop,US,true,WELCOME,190.12,7.34,9.56,207.02,4.1,false
2643,7,2025-08-24 10:27:24,45382,45382,MI,paypal,mobile,US,false,,85.28,12.99,7.35,105.62,5.9,false
2644,7,2025-07-19 16:55:14,45382,45382,MI,paypal,mobile,US,false,,30.14,6.99,2.07,39.2,4.3,false
2645,7,2025-12-05 15:58:54,45382,45382,MI,paypal,mobile,US,false,,295.22,13.34,20.45,329.01,6.6,false
2646,7,2025-09-22 20:12:29,45382,90126,CO,card,desktop,US,true,SAVE10,216.63,7.34,11.82,235.79,26.5,false
2647,7,2025-07-20 16:57:06,45382,76793,AZ,card,mobile,US,false,,1023.9,15.09,89.18,1128.17,97.9,false
2648,7,2025-09-04 08:11:28,45382,20735,IL,card,desktop,US,true,SAVE10,159.55,7.69,9.04,176.28,30.6,false
2649,7,2025-08-21 21:25:42,45382,45382,MI,card,mobile,US,false,,244.96,6.99,17.35,269.3,16.1,false
2650,7,2025-08-07 15:15:16,45382,45382,MI,paypal,mobile,US,true,FREESHIP,497.18,0.0,41.51,538.69,44.9,false
2651,7,2025-10-21 06:58:34,45382,45382,MI,card,mobile,US,false,,235.54,7.34,14.32,257.2,7.5,false
2652,7,2025-11-28 13:32:31,45382,44490,TX,bank,mobile,US,false,,299.7,7.34,17.58,324.62,9.3,false
2653,7,2025-07-29 06:54:55,45382,45382,MI,card,mobile,US,false,,123.75,6.99,9.68,140.42,9.1,false
2654,7,2025-10-11 09:54:33,45382,43323,CO,card,mobile,US,false,,335.47,8.04,23.68,367.19,50.9,false
2655,7,2026-01-02 17:49:26,45382,45382,MI,bank,desktop,US,false,,379.13,8.39,24.04,411.56,3.4,false
2656,7,2025-07-14 19:13:31,45382,45382,MI,card,mobile,US,true,STUDENT,174.44,8.04,16.28,198.76,16.7,false
2657,7,2025-11-10 12:12:34,45382,45382,MI,card,mobile,US,true,FREESHIP,165.04,0.0,8.6,173.64,5.6,false
2658,7,2025-11-27 19:32:33,45382,45382,MI,bank,mobile,US,false,,1823.96,15.79,148.13,1987.88,99.2,false
2659,7,2025-09-05 15:02:27,45382,45382,MI,paypal,tablet,US,true,VIP20,336.57,6.99,21.27,364.83,20.2,false
2660,7,2025-09-01 22:44:52,45382,45382,MI,paypal,desktop,US,false,,766.46,14.74,64.9,846.1,53.3,false
2661,7,2025-08-08 08:41:10,45382,45382,MI,card,mobile,US,true,SAVE10,880.85,8.39,46.0,935.24,88.9,true
2662,7,2025-12-25 17:44:47,45382,45382,MI,card,desktop,US,false,,264.09,8.04,13.68,285.81,3.3,false
2663,7,2025-11-06 16:21:31,45382,45382,MI,bank,desktop,US,false,,807.66,8.39,42.93,858.98,33.1,false
2664,7,2025-12-30 08:19:15,45382,45382,MI,card,mobile,US,false,,220.28,15.44,11.73,247.45,3.7,false
2665,7,2025-09-24 22:49:31,45382,45382,MI,card,desktop,US,false,,361.93,14.04,34.32,410.29,22.3,false
2666,7,2025-07-20 08:47:35,45382,45382,MI,bank,tablet,US,false,,7.06,6.99,0.38,14.43,2.1,false
2667,7,2025-11-08 17:41:52,45382,45382,MI,card,desktop,US,false,,58.68,13.34,3.75,75.77,2.9,false
2668,7,2025-08-16 16:41:49,45382,45382,MI,card,mobile,US,false,,550.1,8.39,34.38,592.87,36.9,false
2669,7,2025-12-13 04:35:56,45382,45382,MI,card,mobile,US,false,,633.9,14.39,46.85,695.14,37.2,false
2670,7,2025-09-30 08:16:15,45382,45382,MI,paypal,mobile,US,false,,160.87,14.74,12.21,187.82,8.6,false
2671,7,2025-10-08 21:20:02,45382,45382,MI,paypal,mobile,US,true,FREESHIP,306.73,0.0,16.7,323.43,21.7,false
2672,8,2025-11-18 20:32:42,62581,62581,TX,paypal,mobile,US,false,,400.46,14.04,28.23,442.73,7.0,false
2673,8,2025-11-29 17:44:13,62581,62581,TX,card,tablet,IN,false,,607.68,7.69,32.48,647.85,27.7,false
2674,8,2026-01-02 15:00:36,62581,62581,TX,bank,mobile,US,false,,356.37,7.34,30.53,394.24,2.9,false
2675,8,2025-08-30 17:59:22,62581,62581,TX,card,mobile,US,false,,158.05,6.99,9.04,174.08,4.6,false
2676,8,2025-12-23 18:56:56,62581,62581,TX,card,mobile,US,false,,657.65,8.39,35.15,701.19,19.9,false
2677,8,2025-09-29 16:33:20,62581,62581,TX,card,desktop,US,true,VIP20,490.26,14.04,32.62,536.92,24.7,false
2678,8,2026-01-04 07:45:13,62581,62581,TX,paypal,desktop,GB,false,,708.06,26.74,52.45,787.25,36.3,false
2679,8,2025-08-01 08:38:22,62581,62581,TX,card,mobile,US,false,,330.08,6.99,20.82,357.89,10.8,false
2680,8,2025-11-19 23:18:10,62581,62581,TX,card,desktop,US,false,,556.35,7.69,28.37,592.41,13.7,false
2681,8,2025-11-08 04:20:23,62581,62581,TX,paypal,desktop,GB,true,VIP20,660.42,8.04,57.52,725.98,48.2,false
2682,8,2025-08-06 16:42:10,62581,62581,TX,bank,mobile,US,false,,442.63,7.69,29.3,479.62,10.9,false
2683,8,2025-12-11 12:30:21,62581,62581,TX,card,mobile,IN,false,,130.44,6.99,12.18,149.61,4.1,false
2684,8,2025-10-16 01:36:36,62581,62581,TX,card,mobile,US,false,,606.61,8.04,47.26,661.91,35.7,true
2685,8,2025-10-05 11:00:37,62581,62581,TX,card,tablet,US,false,,130.23,8.04,9.11,147.38,3.0,false
2686,8,2025-07-17 06:28:42,62581,62581,TX,card,mobile,US,false,,415.87,7.69,23.46,447.02,15.9,true
2687,8,2025-12-15 07:26:23,62581,87159,FL,crypto,mobile,US,false,,94.85,7.34,8.42,110.61,17.6,false
2688,8,2025-07-30 00:16:34,62581,62581,TX,card,desktop,US,true,WELCOME,229.12,13.34,17.07,259.53,7.6,false
2689,8,2025-11-02 05:07:31,62581,62581,TX,card,desktop,US,false,,523.54,8.39,34.06,565.99,12.2,false
2690,8,2025-09-04 12:43:40,62581,62581,TX,card,desktop,US,false,,70.73,6.99,4.01,81.73,2.2,false
2691,8,2025-12-14 01:42:06,62581,62581,TX,paypal,mobile,US,true,VIP20,230.5,6.99,15.65,253.14,2.8,false
2692,8,2025-09-27 01:19:25,62581,62581,TX,card,desktop,US,false,,280.26,7.34,14.45,302.05,6.4,false
2693,8,2025-12-01 18:05:30,62581,62581,TX,card,desktop,US,false,,538.92,14.04,45.36,598.32,9.9,false
2694,8,2025-07-16 21:26:18,62581,62581,TX,card,mobile,US,true,WELCOME,194.49,7.34,11.47,213.3,8.1,false
2695,8,2025-07-27 11:05:47,62581,62581,TX,card,desktop,US,false,,231.61,13.69,20.43,265.73,5.4,false
2696,8,2025-10-12 17:42:20,62581,97482,WA,paypal,desktop,US,true,STUDENT,326.63,6.99,28.0,361.62,25.1,false
2697,8,2025-12-16 09:26:50,62581,62581,TX,card,mobile,US,false,,478.13,13.69,24.81,516.63,14.0,false
2698,8,2025-09-16 22:55:41,62581,62581,TX,card,mobile,US,false,,1080.91,14.04,100.95,1195.9,88.9,false
2699,8,2025-09-24 00:08:38,62581,62581,TX,paypal,desktop,GB,false,,47.5,7.34,3.87,58.71,3.9,false
2700,8,2025-11-20 21:46:16,62581,62581,TX,card,mobile,US,false,,328.4,8.74,27.7,364.84,7.8,false
2701,8,2025-10-21 22:54:10,62581,62581,TX,card,mobile,US,false,,57.22,24.99,3.42,85.63,3.0,false
2702,8,2025-07-21 03:11:33,62581,62581,TX,bank,tablet,US,false,,15.66,24.99,0.81,41.46,1.2,false
2703,8,2025-11-20 08:55:39,62581,62581,TX,paypal,desktop,US,true,FREESHIP,31.48,0.0,1.71,33.19,1.3,false
2704,8,2026-01-02 23:33:51,62581,62581,TX,card,mobile,US,false,,141.2,6.99,11.93,160.12,1.6,false
2705,8,2025-11-21 10:17:35,62581,62581,TX,card,mobile,US,false,,611.3,14.39,33.3,658.99,33.1,false
2706,8,2025-08-01 02:55:22,62581,62581,TX,card,mobile,US,true,WELCOME,120.32,7.34,6.49,134.15,6.7,false
2707,8,2025-11-26 23:22:15,62581,62581,TX,card,mobile,US,false,,291.2,8.74,18.18,318.12,5.7,false
2708,8,2025-11-28 00:35:43,62581,62581,TX,card,mobile,NG,false,,488.03,14.04,43.08,545.15,33.8,false
2709,8,2025-09-30 22:11:14,62581,62581,TX,card,desktop,US,false,,23.16,6.99,1.72,31.87,2.8,false
2710,8,2025-07-26 19:45:39,62581,62581,TX,bank,desktop,US,false,,108.52,12.99,5.63,127.14,1.5,false
2711,8,2025-11-19 06:27:16,62581,62581,TX,card,tablet,US,false,,496.8,7.69,37.02,541.51,11.0,false
2712,8,2025-08-16 22:03:07,62581,62581,TX,card,desktop,US,false,,237.35,6.99,20.7,265.04,5.3,false
2713,8,2025-08-02 01:44:33,62581,62581,TX,bank,mobile,US,false,,13.31,6.99,0.94,21.24,3.2,false
2714,8,2025-09-13 04:10:36,62581,62581,TX,bank,mobile,US,false,,418.03,7.34,26.78,452.15,9.6,false
2715,8,2025-07-14 20:10:20,62581,62581,TX,card,mobile,US,true,VIP20,20.31,6.99,1.86,29.16,3.4,false
2716,8,2025-09-29 04:14:16,62581,62581,TX,paypal,mobile,US,true,VIP20,143.98,7.69,12.51,164.18,5.8,false
2717,8,2025-10-18 14:33:11,62581,62581,TX,bank,mobile,US,false,,275.61,13.34,16.6,305.55,5.9,false
2718,8,2025-09-02 17:09:48,62581,62581,TX,card,desktop,US,false,,202.94,6.99,16.39,226.32,4.4,false
2719,8,2025-10-17 02:43:54,62581,62581,TX,card,desktop,US,false,,135.25,6.99,8.96,151.2,3.8,false
2720,8,2025-08-01 04:42:23,62581,62581,TX,paypal,desktop,US,false,,449.45,7.69,32.66,489.8,17.5,false
2721,8,2025-11-24 09:22:27,62581,62581,TX,bank,desktop,US,true,SAVE10,277.4,26.74,20.29,324.43,5.9,false
2722,8,2025-07-25 19:15:49,62581,62581,TX,bank,desktop,GB,false,,391.0,7.34,33.99,432.33,16.3,false
2723,8,2025-12-12 15:50:53,62581,62581,TX,card,tablet,US,true,FREESHIP,485.44,0.0,30.5,515.94,9.8,false
2724,8,2025-08-13 05:11:12,62581,62581,TX,bank,desktop,US,false,,325.86,14.39,18.44,358.69,4.7,false
2725,8,2025-09-16 20:00:03,62581,62581,TX,card,mobile,US,false,,337.24,6.99,30.15,374.38,11.6,false
2726,8,2025-08-18 12:38:53,62581,62581,TX,paypal,mobile,US,true,STUDENT,437.16,6.99,31.92,476.07,22.8,false
2727,8,2025-08-28 18:16:10,62581,62581,TX,card,mobile,US,false,,536.1,8.04,48.19,592.33,28.1,true
2728,8,2025-12-12 20:37:02,62581,62581,TX,card,mobile,US,true,VIP20,370.52,25.34,18.86,414.72,9.7,false
2729,8,2025-07-19 11:18:32,62581,62581,TX,paypal,desktop,US,true,WELCOME,497.34,12.99,38.88,549.21,29.9,false
2730,8,2025-07-20 03:30:12,62581,62581,TX,card,mobile,CA,false,,115.35,6.99,8.99,131.33,14.9,false
2731,8,2025-08-07 05:09:16,62581,62581,TX,bank,mobile,US,false,,982.93,9.44,84.88,1077.25,86.8,true
2732,8,2025-09-14 09:22:06,62581,62581,TX,card,mobile,US,true,VIP20,158.95,6.99,8.64,174.58,6.7,false
2733,8,2025-08-31 18:50:31,62581,62581,TX,card,desktop,US,true,FREESHIP,143.04,0.0,9.02,152.06,5.5,false
2734,8,2025-07-22 15:34:23,62581,62581,TX,card,mobile,US,false,,343.7,12.99,22.91,379.6,26.9,false
2735,8,2025-08-25 06:28:44,62581,62581,TX,bank,desktop,GB,false,,689.61,9.44,60.79,759.84,50.0,false
2736,8,2025-10-27 21:53:12,62581,62581,TX,card,desktop,US,false,,665.24,8.04,58.13,731.41,36.8,false
2737,8,2025-12-13 19:11:07,62581,62581,TX,card,desktop,US,false,,490.6,14.04,36.81,541.45,12.0,true
2738,8,2025-07-15 19:46:51,62581,62581,TX,paypal,desktop,US,false,,102.98,6.99,5.16,115.13,1.9,false
2739,8,2025-08-28 06:15:21,62581,62581,TX,bank,desktop,US,true,STUDENT,850.84,8.39,52.98,912.21,54.0,false
2740,8,2025-07-23 10:50:21,62581,62581,TX,card,mobile,US,false,,49.01,24.99,3.65,77.65,7.5,false
2741,8,2025-09-05 15:09:32,62581,62581,TX,card,mobile,US,true,FREESHIP,862.77,0.0,45.93,908.7,88.5,true
2742,8,2025-11-01 10:15:43,62581,62581,TX,card,mobile,US,false,,440.5,12.99,35.71,489.2,11.4,false
2743,8,2025-08-19 03:56:45,62581,62581,TX,card,mobile,BR,false,,356.62,7.69,31.48,395.79,39.6,false
2744,8,2025-10-21 20:29:46,62581,62581,TX,card,tablet,US,false,,119.96,12.99,9.68,142.63,4.8,false
2745,8,2025-12-29 21:45:55,62581,62581,TX,paypal,desktop,US,false,,126.83,7.69,8.66,143.18,0.8,false
2746,8,2025-12-31 08:45:05,62581,62581,TX,card,mobile,US,false,,184.55,13.69,17.29,215.53,2.6,false
2747,8,2025-10-19 03:27:39,62581,62581,TX,paypal,mobile,US,false,,242.36,6.99,18.03,267.38,8.6,false
2748,8,2025-10-15 23:38:05,62581,62581,TX,card,mobile,US,false,,40.66,12.99,2.45,56.1,2.6,false
2749,8,2025-10-10 13:58:52,62581,62581,TX,crypto,mobile,US,false,,1069.21,8.04,90.31,1167.56,97.2,false
2750,8,2025-11-27 10:18:58,62581,62581,TX,paypal,mobile,US,false,,395.93,14.04,21.88,431.85,11.5,false
2751,8,2025-07-13 20:43:26,62581,62581,TX,paypal,mobile,US,false,,790.27,7.69,57.22,855.18,51.9,false
2752,8,2025-10-10 09:20:24,62581,62581,TX,card,desktop,GB,false,,609.32,8.04,39.11,656.47,52.1,false
2753,8,2025-07-27 00:55:08,62581,62581,TX,paypal,mobile,US,false,,141.73,13.34,12.11,167.18,8.6,false
2754,8,2025-08-06 05:17:09,62581,62581,TX,card,mobile,US,false,,441.92,14.39,27.17,483.48,38.2,false
2755,8,2025-08-26 13:09:45,62581,62581,TX,paypal,desktop,US,false,,523.25,13.34,33.31,569.9,19.0,false
2756,8,2025-10-27 19:32:48,62581,62581,TX,card,tablet,US,false,,266.05,13.34,19.28,298.67,7.5,false
2757,8,2025-09-21 02:02:55,62581,62581,TX,paypal,mobile,IN,false,,15.23,6.99,0.81,23.03,7.0,false
2758,8,2025-09-10 15:38:44,62581,62581,TX,card,mobile,US,false,,129.35,6.99,8.58,144.92,6.4,false
2759,8,2025-09-22 09:50:24,62581,62581,TX,card,mobile,US,false,,467.41,7.69,25.07,500.17,28.9,false
2760,8,2025-07-13 00:42:20,62581,60634,CA,paypal,desktop,US,false,,437.88,8.04,34.32,480.24,28.9,false
2761,8,2025-09-19 12:40:24,62581,62581,TX,card,tablet,US,false,,5.04,6.99,0.32,12.35,2.6,false
2762,8,2025-11-28 19:45:11,62581,62581,TX,card,desktop,US,false,,578.06,8.39,34.17,620.62,25.0,false
2763,8,2025-08-24 08:42:46,62581,62581,TX,card,desktop,US,false,,53.69,6.99,3.02,63.7,3.3,false
2764,8,2025-10-17 00:59:56,62581,62581,TX,bank,tablet,US,false,,251.64,6.99,19.22,277.85,8.2,false
2765,8,2025-10-16 05:09:09,62581,62581,TX,card,desktop,US,false,,5.04,6.99,0.27,12.3,4.2,false
2766,8,2025-07-13 03:57:13,62581,62581,TX,paypal,mobile,US,false,,684.55,9.09,64.55,758.19,39.9,false
2767,8,2025-09-18 01:15:47,62581,62581,TX,card,desktop,US,false,,315.88,8.04,18.63,342.55,18.4,false
2768,8,2025-08-31 18:30:19,62581,86515,FL,paypal,mobile,US,false,,480.12,8.04,34.02,522.18,64.8,false
2769,8,2025-12-16 20:39:23,62581,62581,TX,paypal,desktop,US,false,,330.79,14.04,28.97,373.8,6.7,false
2770,8,2025-10-27 17:34:41,62581,62581,TX,bank,desktop,US,false,,232.49,6.99,12.37,251.85,3.4,false
2771,8,2025-09-26 21:57:49,62581,62581,TX,bank,mobile,US,false,,589.35,8.39,32.55,630.29,30.0,false
2772,8,2025-12-30 08:29:39,62581,62581,TX,card,mobile,CA,false,,205.4,8.04,12.94,226.38,7.1,false
2773,8,2025-12-14 07:47:26,62581,62581,TX,card,desktop,US,false,,253.24,6.99,17.67,277.9,5.7,false
2774,8,2025-11-02 21:24:21,62581,62581,TX,card,mobile,US,false,,185.19,6.99,16.43,208.61,7.9,false
2775,9,2025-08-20 10:45:57,44718,44718,MI,bank,desktop,US,true,WELCOME,73.45,14.04,6.79,94.28,4.2,false
2776,9,2025-11-19 13:38:21,44718,44718,MI,card,tablet,US,true,VIP20,630.17,13.69,32.89,676.75,35.1,false
2777,9,2025-09-21 16:44:40,44718,44718,MI,card,desktop,US,false,,494.85,8.39,41.44,544.68,33.7,false
2778,9,2025-08-22 17:51:31,44718,44718,MI,card,desktop,US,false,,939.92,8.39,50.36,998.67,83.1,false
2779,9,2025-12-07 02:30:51,44718,44718,MI,card,mobile,US,false,,447.89,12.99,27.7,488.58,16.0,false
2780,9,2025-11-10 08:17:47,44718,44718,MI,card,tablet,US,true,STUDENT,318.05,7.69,19.68,345.42,9.3,false
2781,9,2025-12-26 18:31:47,44718,44718,MI,paypal,mobile,US,true,FREESHIP,666.18,0.0,58.21,724.39,40.7,false
2782,9,2025-08-31 08:02:13,44718,44718,MI,card,desktop,CA,false,,672.93,26.04,45.71,744.68,79.0,true
2783,9,2025-08-29 04:28:30,44718,44718,MI,card,mobile,US,true,SAVE10,528.41,8.04,48.15,584.6,55.6,false
2784,9,2025-10-13 12:06:39,44718,44718,MI,paypal,mobile,US,true,STUDENT,430.98,8.04,34.33,473.35,34.7,false
2785,9,2025-10-18 17:32:41,44718,11726,TX,bank,mobile,US,false,,942.56,9.09,84.23,1035.88,88.9,false
2786,9,2025-11-11 19:46:46,44718,44718,MI,card,mobile,US,false,,1302.46,9.44,81.93,1393.83,94.6,true
2787,9,2025-08-22 06:41:39,44718,44718,MI,crypto,desktop,US,true,WELCOME,258.44,6.99,22.1,287.53,50.9,false
2788,9,2025-10-21 15:57:31,44718,44718,MI,card,mobile,US,false,,911.12,8.74,83.91,1003.77,78.9,true
2789,9,2025-12-11 09:51:30,44718,44718,MI,card,tablet,US,true,FREESHIP,214.77,0.0,20.37,235.14,5.6,false
2790,9,2025-07-21 06:13:44,44718,44718,MI,card,desktop,US,false,,60.69,7.34,3.14,71.17,4.5,false
2791,9,2025-07-17 01:26:03,44718,44718,MI,paypal,mobile,US,false,,346.16,7.34,25.28,378.78,18.2,false
2792,9,2025-07-10 01:05:56,44718,44718,MI,bank,mobile,US,false,,45.11,6.99,2.48,54.58,3.1,false
2793,9,2025-07-21 16:19:37,44718,26665,NY,card,desktop,US,false,,98.21,6.99,5.51,110.71,19.1,false
2794,9,2025-10-13 19:04:27,44718,44718,MI,card,mobile,US,false,,822.17,26.74,41.11,890.02,79.4,false
2795,9,2025-12-14 13:47:53,44718,44718,MI,bank,mobile,US,false,,460.39,7.34,29.33,497.06,11.8,false
2796,9,2025-10-11 23:16:48,44718,44718,MI,card,mobile,US,false,,28.77,12.99,1.71,43.47,5.3,false
2797,9,2025-07-24 21:47:12,44718,44718,MI,card,desktop,CA,false,,668.45,8.04,39.09,715.58,84.3,true
2798,9,2025-11-05 02:58:26,44718,44718,MI,card,desktop,US,true,WELCOME,198.42,26.04,10.56,235.02,8.1,false
2799,9,2025-12-12 19:05:08,44718,44718,MI,card,mobile,US,false,,192.25,6.99,15.06,214.3,5.6,false
2800,9,2025-10-09 11:10:20,44718,44718,MI,paypal,desktop,US,false,,21.99,12.99,1.91,36.89,2.9,false
2801,9,2025-07-12 09:50:01,44718,44718,MI,paypal,mobile,US,false,,539.79,7.69,35.31,582.79,38.1,false
2802,9,2025-12-17 14:23:10,44718,44718,MI,card,mobile,US,true,STUDENT,108.52,6.99,8.42,123.93,7.0,false
2803,9,2025-08-11 18:03:56,44718,44718,MI,card,mobile,US,false,,152.9,7.34,11.78,172.02,9.6,false
2804,9,2025-10-15 10:33:21,44718,44718,MI,card,desktop,US,false,,815.55,8.74,70.7,894.99,72.6,false
2805,9,2025-07-16 10:30:18,44718,44718,MI,bank,desktop,BR,false,,617.61,8.04,41.22,666.87,63.0,false
2806,9,2025-12-18 18:40:05,44718,44718,MI,card,desktop,US,false,,412.72,26.39,26.13,465.24,17.2,false
2807,9,2025-11-30 15:54:22,44718,44718,MI,bank,desktop,US,false,,199.8,12.99,18.73,231.52,2.1,false
2808,9,2025-10-25 01:56:46,44718,44718,MI,card,desktop,US,false,,369.53,13.34,26.86,409.73,14.8,false
2809,9,2025-07-25 21:51:35,44718,44718,MI,bank,mobile,US,false,,492.65,13.34,31.18,537.17,37.4,false
2810,9,2025-09-24 16:08:45,44718,44718,MI,card,desktop,US,false,,330.98,25.69,30.09,386.76,18.8,false
2811,9,2025-11-20 16:54:04,44718,44718,MI,paypal,desktop,US,true,STUDENT,1131.07,8.74,91.54,1231.35,86.5,false
2812,9,2025-09-17 03:00:17,44718,44718,MI,card,mobile,US,false,,224.74,8.39,20.63,253.76,13.8,false
2813,9,2025-10-15 09:54:48,44718,44718,MI,card,mobile,US,true,STUDENT,484.36,26.04,26.74,537.14,47.1,false
2814,9,2025-09-19 02:12:07,44718,44718,MI,paypal,mobile,US,false,,195.65,12.99,15.62,224.26,9.3,false
2815,9,2025-11-08 13:44:41,44718,44718,MI,card,desktop,US,false,,926.95,14.74,47.42,989.11,63.3,false
2816,9,2025-12-08 04:03:22,44718,44718,MI,card,mobile,CA,false,,353.04,24.99,33.22,411.25,30.1,false
2817,9,2026-01-02 23:12:28,44718,44718,MI,bank,tablet,CA,false,,362.29,8.04,25.17,395.5,11.7,false
2818,9,2025-07-15 03:11:21,44718,44718,MI,card,mobile,US,false,,211.07,7.34,19.36,237.77,15.3,false
2819,9,2025-10-06 02:57:40,44718,44718,MI,card,desktop,US,false,,357.03,8.39,21.12,386.54,18.7,false
2820,9,2025-09-15 19:04:57,44718,44718,MI,card,mobile,US,false,,506.48,6.99,37.53,551.0,41.5,false
2821,9,2025-11-20 14:57:01,44718,44718,MI,crypto,mobile,US,false,,972.64,9.09,78.95,1060.68,94.3,false
2822,9,2025-07-24 03:14:44,44718,44718,MI,paypal,tablet,US,false,,406.06,13.69,35.71,455.46,28.4,true
2823,9,2025-10-26 19:17:59,44718,44718,MI,card,desktop,US,false,,563.43,15.09,34.35,612.87,32.4,false
2824,9,2025-09-13 09:20:22,44718,44718,MI,paypal,desktop,US,false,,842.89,9.09,64.92,916.9,70.8,true
2825,9,2025-12-10 17:25:26,44718,44718,MI,paypal,mobile,US,false,,325.21,7.69,22.67,355.57,8.1,false
2826,9,2025-12-26 01:16:04,44718,44718,MI,card,desktop,US,false,,151.84,8.04,7.82,167.7,2.8,false
2827,9,2025-08-08 12:17:07,44718,44718,MI,card,mobile,US,false,,69.43,8.04,6.55,84.02,6.4,false
2828,9,2025-09-21 11:03:29,44718,44718,MI,card,mobile,US,false,,575.0,9.09,30.05,614.14,61.6,false
2829,9,2025-07-12 14:35:44,44718,44718,MI,paypal,mobile,US,false,,413.15,8.04,27.42,448.61,27.7,false
2830,9,2025-12-27 07:34:26,44718,44718,MI,paypal,mobile,US,false,,62.24,6.99,5.48,74.71,2.1,false
2831,9,2025-08-22 23:12:29,44718,44718,MI,card,mobile,US,true,SAVE10,402.64,8.39,33.16,444.19,50.5,false
2832,9,2025-12-14 16:53:11,44718,44718,MI,card,mobile,US,false,,62.98,6.99,3.85,73.82,6.1,false
2833,9,2025-08-16 09:02:48,44718,44718,MI,paypal,tablet,US,false,,469.1,8.04,23.76,500.9,27.0,false
2834,9,2025-08-23 18:47:39,44718,44718,MI,card,mobile,US,false,,532.56,8.39,38.9,579.85,69.0,false
2835,9,2025-10-30 14:11:02,44718,44718,MI,bank,mobile,US,false,,501.15,8.04,43.77,552.96,20.8,false
2836,9,2025-10-29 01:17:15,44718,44718,MI,paypal,desktop,US,false,,544.85,8.04,42.01,594.9,30.5,false
2837,9,2025-12-27 02:01:57,44718,44718,MI,bank,mobile,US,false,,717.57,14.74,58.12,790.43,36.6,false
2838,9,2025-09-14 15:06:47,44718,44718,MI,paypal,mobile,US,true,FREESHIP,279.4,0.0,18.07,297.47,18.1,false
2839,9,2025-12-07 03:13:00,44718,44718,MI,card,desktop,US,false,,755.83,8.74,54.76,819.33,47.4,false
2840,9,2025-07-15 12:00:57,44718,44718,MI,card,desktop,US,true,WELCOME,353.55,8.39,24.27,386.21,36.1,false
2841,9,2025-09-23 15:14:08,44718,44718,MI,card,desktop,US,false,,28.1,6.99,1.76,36.85,9.8,false
2842,9,2025-12-23 05:38:21,44718,44718,MI,bank,desktop,US,false,,20.31,6.99,1.65,28.95,0.9,false
2843,9,2025-10-31 23:32:55,44718,44718,MI,card,desktop,US,true,VIP20,385.34,7.69,35.29,428.32,27.7,false
2844,9,2025-10-22 14:54:08,44718,44718,MI,paypal,mobile,US,false,,487.01,8.39,28.79,524.19,29.3,false
2845,9,2025-11-02 00:29:35,44718,44718,MI,card,desktop,US,false,,210.0,6.99,15.85,232.84,13.8,false
2846,9,2025-07-16 19:29:36,44718,44718,MI,card,desktop,US,false,,220.08,12.99,15.6,248.67,23.9,false
2847,9,2025-12-21 23:46:44,44718,44718,MI,paypal,desktop,US,false,,79.15,6.99,6.15,92.29,2.3,false
2848,9,2025-12-02 08:04:41,44718,44718,MI,card,mobile,US,false,,414.1,13.34,39.06,466.5,14.6,false
2849,9,2025-08-18 06:01:33,44718,44718,MI,card,mobile,US,true,SAVE10,573.59,14.39,34.71,622.69,64.9,false
2850,9,2025-09-30 19:15:42,44718,44718,MI,card,mobile,US,false,,487.47,8.39,46.08,541.94,45.3,false
2851,9,2025-11-08 16:47:23,44718,44718,MI,card,mobile,US,false,,895.78,25.69,73.94,995.41,79.9,false
2852,9,2025-12-08 15:35:46,44718,44718,MI,bank,mobile,US,true,SAVE10,287.56,26.39,24.41,338.36,16.7,false
2853,9,2025-07-29 15:49:29,44718,44718,MI,paypal,desktop,US,false,,367.02,7.34,31.9,406.26,23.7,false
2854,9,2025-09-17 11:39:26,44718,44718,MI,paypal,mobile,CA,true,VIP20,362.77,6.99,27.53,397.29,61.9,false
2855,9,2025-12-04 13:48:23,44718,44718,MI,bank,desktop,US,false,,30.46,6.99,2.42,39.87,1.0,false
2856,9,2026-01-04 14:51:20,44718,81031,AZ,crypto,desktop,CA,false,,221.36,7.34,13.99,242.69,64.9,false
2857,9,2025-11-12 16:30:27,44718,44718,MI,bank,mobile,US,false,,420.0,6.99,21.34,448.33,18.9,false
2858,9,2025-09-25 22:29:23,44718,44718,MI,card,mobile,US,false,,42.36,7.34,3.07,52.77,13.8,false
2859,9,2025-08-04 03:09:14,44718,44718,MI,card,desktop,US,false,,346.64,8.39,31.16,386.19,18.7,false
2860,9,2025-09-12 00:28:36,44718,44718,MI,bank,desktop,US,true,FREESHIP,215.09,0.0,16.11,231.2,8.0,false
2861,9,2025-09-09 18:15:00,44718,44718,MI,paypal,desktop,US,false,,294.25,7.34,27.69,329.28,11.4,false
2862,9,2025-11-27 10:26:20,44718,44718,MI,card,tablet,US,true,STUDENT,119.76,6.99,9.03,135.78,5.6,false
