shipment_id,order_id,ship_datetime,carrier,shipping_method,distance_band,promised_days,actual_days,late_delivery
2356,2356,2025-11-02 13:02:53,USPS,standard,local,5,6,true
2357,2357,2025-08-02 02:06:14,UPS,expedited,regional,3,2,false
2358,2358,2025-11-26 12:29:59,USPS,overnight,regional,2,4,true
2359,2359,2025-11-29 09:22:04,UPS,standard,regional,6,9,true
2360,2360,2025-09-11 07:50:29,UPS,overnight,regional,2,4,true
2361,2361,2025-07-21 16:22:01,UPS,overnight,regional,2,3,true
2362,2362,2025-12-21 09:53:13,USPS,expedited,regional,3,5,true
2363,2363,2025-12-11 21:39:49,FedEx,overnight,regional,2,3,true
2364,2364,2025-12-10 00:27:01,UPS,standard,local,5,7,true
2365,2365,2025-09-29 12:15:42,UPS,standard,regional,6,6,false
2366,2366,2025-07-29 06:04:57,UPS,overnight,regional,2,1,false
2367,2367,2025-11-12 17:13:18,UPS,expedited,regional,3,3,false
2368,2368,2025-08-22 12:16:40,USPS,standard,local,5,5,false
2369,2369,2025-09-03 17:21:20,UPS,standard,regional,6,5,false
2370,2370,2025-10-08 19:58:59,UPS,standard,regional,6,6,false
2371,2371,2025-12-30 02:51:50,UPS,standard,regional,6,6,false
2372,2372,2025-08-09 04:12:27,UPS,standard,national,7,7,false
2373,2373,2025-09-14 11:48:08,FedEx,overnight,regional,2,1,false
2374,2374,2025-11-15 21:05:30,USPS,standard,national,7,10,true
2375,2375,2025-11-27 22:24:02,USPS,standard,local,5,7,true
2376,2376,2025-07-15 19:33:09,UPS,expedited,local,2,2,false
2377,2377,2025-08-18 20:47:45,USPS,standard,regional,6,7,true
2378,2378,2025-10-10 07:30:51,UPS,expedited,regional,3,3,false
2379,2379,2025-10-07 01:27:03,UPS,standard,local,5,5,false
2380,2380,2025-12-10 23:47:03,FedEx,standard,local,5,6,true
2381,2381,2025-11-26 13:17:12,FedEx,standard,local,5,5,false
2382,2382,2025-12-31 20:47:28,UPS,standard,regional,6,10,true
2383,2383,2025-08-10 13:28:33,UPS,standard,national,7,7,false
2384,2384,2025-12-29 09:21:15,USPS,standard,local,5,7,true
2385,2385,2025-08-10 22:07:40,UPS,standard,national,7,7,false
2386,2386,2025-08-19 15:28:52,FedEx,standard,regional,6,7,true
2387,2387,2025-09-06 12:22:58,USPS,standard,local,5,7,true
2388,2388,2026-01-04 07:37:06,FedEx,standard,local,5,6,true
2389,2389,2025-10-31 03:11:37,UPS,standard,local,5,5,false
2390,2390,2025-09-24 13:44:57,USPS,standard,regional,6,7,true
2391,2391,2025-08-14 08:01:02,FedEx,standard,local,5,5,false
2392,2392,2025-10-30 21:29:01,UPS,expedited,national,4,4,false
2393,2393,2025-07-16 00:42:25,FedEx,expedited,local,2,3,true
2394,2394,2025-07-19 11:43:28,UPS,standard,local,5,5,false
2395,2395,2025-11-01 21:10:46,FedEx,standard,local,5,6,true
2396,2396,2025-10-08 11:07:29,FedEx,standard,regional,6,7,true
2397,2397,2025-11-23 16:07:45,FedEx,expedited,national,4,5,true
2398,2398,2025-09-03 03:57:47,UPS,standard,national,7,9,true
2399,2399,2025-09-19 15:32:38,FedEx,standard,local,5,5,false
2400,2400,2025-07-11 22:32:57,UPS,standard,local,5,5,false
2401,2401,2025-09-09 22:46:56,FedEx,standard,local,5,5,false
2402,2402,2025-07-15 11:29:18,FedEx,standard,local,5,4,false
2403,2403,2025-12-17 07:15:02,USPS,standard,regional,6,7,true
2404,2404,2025-12-17 14:19:17,FedEx,overnight,regional,2,4,true
2405,2405,2025-08-06 20:41:52,UPS,standard,national,7,7,false
2406,2406,2025-09-11 03:09:33,UPS,expedited,regional,3,3,false
2407,2407,2025-11-19 22:38:30,FedEx,standard,local,5,11,true
2408,2408,2025-12-07 04:48:11,UPS,expedited,regional,3,4,true
2409,2409,2025-08-28 08:42:36,USPS,standard,regional,6,6,false
2410,2410,2025-07-18 19:11:39,USPS,standard,national,7,7,false
2411,2411,2025-12-08 17:41:45,FedEx,standard,regional,6,7,true
2412,2412,2025-08-10 23:58:51,USPS,expedited,national,4,8,true
2413,2413,2025-09-26 01:29:51,UPS,standard,regional,6,7,true
2414,2414,2025-08-22 20:11:39,USPS,expedited,regional,3,3,false
2415,2415,2025-09-12 09:19:48,FedEx,standard,local,5,6,true
2416,2416,2025-09-12 06:55:41,UPS,expedited,local,2,3,true
2417,2417,2025-09-13 17:15:28,FedEx,standard,regional,6,6,false
2418,2418,2025-08-04 04:40:36,UPS,overnight,national,3,4,true
2419,2419,2025-12-13 04:57:01,UPS,standard,local,5,7,true
2420,2420,2025-12-11 11:25:45,FedEx,standard,local,5,6,true
2421,2421,2026-01-03 08:28:46,FedEx,standard,national,7,8,true
2422,2422,2025-07-22 07:56:57,UPS,expedited,regional,3,3,false
2423,2423,2025-07-18 10:39:30,UPS,standard,regional,6,5,false
2424,2424,2025-10-12 15:56:07,UPS,expedited,local,2,3,true
2425,2425,2025-07-24 02:32:39,FedEx,standard,local,5,4,false
2426,2426,2025-09-04 09:31:31,FedEx,standard,regional,6,7,true
2427,2427,2025-12-07 02:13:08,UPS,standard,national,7,9,true
2428,2428,2025-08-18 22:21:24,UPS,standard,national,7,7,false
2429,2429,2025-11-13 11:41:02,FedEx,standard,regional,6,8,true
2430,2430,2025-07-14 17:12:46,FedEx,standard,local,5,5,false
2431,2431,2025-09-10 14:38:59,USPS,standard,regional,6,7,true
2432,2432,2025-07-24 18:59:05,FedEx,standard,regional,6,6,false
2433,2433,2025-12-29 08:21:38,UPS,standard,regional,6,8,true
2434,2434,2025-11-15 07:32:46,FedEx,standard,national,7,9,true
2435,2435,2025-10-21 19:41:16,UPS,expedited,national,4,5,true
2436,2436,2025-10-23 10:11:54,UPS,expedited,national,4,5,true
2437,2437,2025-10-10 09:05:13,USPS,standard,regional,6,6,false
2438,2438,2025-11-09 05:15:15,UPS,standard,regional,6,8,true
2439,2439,2025-09-30 23:55:22,FedEx,standard,regional,6,7,true
2440,2440,2025-11-02 15:58:08,UPS,standard,regional,6,9,true
2441,2441,2025-12-20 01:13:14,USPS,expedited,regional,3,5,true
2442,2442,2025-08-23 16:11:29,USPS,expedited,local,2,2,false
2443,2443,2025-09-30 13:31:21,UPS,overnight,regional,2,2,false
2444,2444,2025-07-26 03:21:55,FedEx,overnight,national,3,3,false
2445,2445,2025-07-15 13:26:15,USPS,standard,regional,6,7,true
2446,2446,2025-10-06 15:09:18,UPS,standard,regional,6,8,true
2447,2447,2025-11-25 21:42:09,FedEx,expedited,local,2,3,true
2448,2448,2025-11-13 08:51:35,UPS,expedited,regional,3,7,true
2449,2449,2025-07-10 04:11:18,FedEx,expedited,regional,3,4,true
2450,2450,2025-10-14 03:40:50,UPS,expedited,regional,3,3,false
2451,2451,2025-10-11 22:56:45,USPS,expedited,local,2,2,false
2452,2452,2025-09-08 23:22:47,FedEx,standard,local,5,6,true
2453,2453,2025-09-21 13:02:49,UPS,standard,regional,6,5,false
2454,2454,2025-11-05 12:17:51,FedEx,expedited,local,2,3,true
2455,2455,2025-07-23 09:59:56,FedEx,expedited,local,2,3,true
2456,2456,2025-08-29 03:32:52,UPS,expedited,regional,3,2,false
2457,2457,2025-12-20 04:51:23,UPS,standard,national,7,8,true
2458,2458,2025-09-06 11:47:13,USPS,expedited,regional,3,4,true
2459,2459,2025-11-04 06:25:45,UPS,overnight,regional,2,5,true
2460,2460,2025-07-26 05:40:17,UPS,standard,national,7,7,false
2461,2461,2025-09-18 09:24:25,UPS,standard,regional,6,5,false
2462,2462,2025-12-31 22:24:03,FedEx,standard,local,5,7,true
2463,2463,2025-07-30 07:31:45,UPS,standard,regional,6,7,true
2464,2464,2025-11-29 02:18:12,FedEx,standard,national,7,8,true
2465,2465,2025-09-09 05:20:19,FedEx,standard,local,5,5,false
2466,2466,2025-08-13 10:44:30,UPS,standard,local,5,6,true
2467,2467,2025-11-01 19:18:35,FedEx,standard,national,7,9,true
2468,2468,2025-07-22 01:24:44,USPS,expedited,regional,3,4,true
2469,2469,2025-09-16 00:50:32,USPS,expedited,regional,3,4,true
2470,2470,2025-09-27 14:26:30,FedEx,standard,national,7,6,false
2471,2471,2025-07-26 17:15:12,FedEx,standard,local,5,6,true
2472,2472,2025-12-08 15:36:03,UPS,standard,national,7,9,true
2473,2473,2025-11-25 03:56:39,USPS,standard,regional,6,8,true
2474,2474,2025-08-25 14:32:36,USPS,standard,regional,6,6,false
2475,2475,2025-11-30 11:55:30,USPS,standard,regional,6,9,true
2476,2476,2025-07-28 12:55:02,UPS,standard,national,7,9,true
2477,2477,2025-11-14 02:44:54,FedEx,expedited,national,4,6,true
2478,2478,2025-12-06 08:27:11,FedEx,overnight,local,1,1,false
2479,2479,2025-12-27 00:48:52,UPS,standard,regional,6,9,true
2480,2480,2025-07-13 02:57:59,USPS,standard,national,7,8,true
2481,2481,2025-12-14 08:21:33,USPS,expedited,national,4,9,true
2482,2482,2025-08-15 00:15:56,FedEx,expedited,local,2,2,false
2483,2483,2025-12-11 07:44:42,UPS,standard,national,7,9,true
2484,2484,2025-10-11 09:57:16,UPS,standard,regional,6,6,false
2485,2485,2025-11-11 15:53:44,FedEx,expedited,local,2,4,true
2486,2486,2025-11-22 10:25:59,UPS,standard,national,7,8,true
2487,2487,2025-12-11 21:02:17,FedEx,standard,regional,6,9,true
2488,2488,2025-09-20 06:45:27,UPS,standard,regional,6,5,false
2489,2489,2025-12-16 09:15:44,USPS,standard,regional,6,9,true
2490,2490,2025-09-14 18:07:44,FedEx,standard,regional,6,7,true
2491,2491,2025-10-17 07:54:12,FedEx,expedited,regional,3,3,false
2492,2492,2025-12-08 08:22:48,UPS,standard,regional,6,6,false
2493,2493,2025-09-25 01:17:23,UPS,overnight,local,1,2,true
2494,2494,2025-11-27 11:46:53,FedEx,standard,local,5,5,false
2495,2495,2025-10-27 22:01:53,FedEx,standard,local,5,4,false
2496,2496,2025-12-29 17:26:16,UPS,standard,regional,6,9,true
2497,2497,2025-12-01 05:47:09,UPS,expedited,national,4,5,true
2498,2498,2025-09-26 00:19:32,UPS,standard,local,5,7,true
2499,2499,2025-08-06 02:31:09,UPS,standard,national,7,8,true
2500,2500,2025-08-31 11:34:03,FedEx,standard,regional,6,6,false
2501,2501,2025-08-24 15:18:32,UPS,expedited,regional,3,5,true
2502,2502,2025-08-01 13:53:17,FedEx,standard,regional,6,6,false
2503,2503,2025-09-10 13:59:53,FedEx,standard,regional,6,6,false
2504,2504,2025-08-20 11:57:28,UPS,overnight,regional,2,3,true
2505,2505,2025-10-27 01:31:58,FedEx,standard,regional,6,6,false
2506,2506,2025-07-25 11:12:58,FedEx,standard,local,5,4,false
2507,2507,2025-11-15 09:03:26,UPS,standard,local,5,10,true
2508,2508,2025-11-25 16:18:32,UPS,standard,national,7,9,true
2509,2509,2026-01-01 19:51:12,FedEx,standard,national,7,8,true
2510,2510,2025-07-23 13:03:48,USPS,standard,national,7,9,true
2511,2511,2025-09-07 07:43:21,FedEx,overnight,local,1,1,false
2512,2512,2025-10-15 13:14:45,FedEx,standard,regional,6,6,false
2513,2513,2025-08-26 13:20:07,UPS,standard,national,7,7,false
2514,2514,2025-12-10 20:33:41,FedEx,standard,regional,6,9,true
2515,2515,2025-09-06 18:11:32,FedEx,expedited,national,4,4,false
2516,2516,2025-08-20 22:45:06,USPS,expedited,local,2,4,true
2517,2517,2025-07-14 21:23:55,USPS,standard,regional,6,8,true
2518,2518,2025-09-24 02:01:16,UPS,standard,regional,6,6,false
2519,2519,2025-07-14 01:52:54,FedEx,standard,regional,6,7,true
2520,2520,2025-08-18 20:31:23,FedEx,standard,national,7,8,true
2521,2521,2025-11-16 17:34:49,USPS,expedited,local,2,4,true
2522,2522,2025-11-15 23:45:40,UPS,standard,local,5,6,true
2523,2523,2025-07-23 04:51:13,UPS,standard,local,5,5,false
2524,2524,2025-10-06 11:21:51,UPS,standard,regional,6,6,false
2525,2525,2025-08-23 14:00:49,USPS,expedited,regional,3,4,true
2526,2526,2025-09-17 14:33:28,USPS,expedited,local,2,3,true
2527,2527,2025-12-31 09:52:40,USPS,overnight,regional,2,4,true
2528,2528,2026-01-04 02:08:26,UPS,standard,regional,6,5,false
2529,2529,2025-12-31 02:15:25,USPS,expedited,national,4,7,true
2530,2530,2025-07-11 05:36:42,FedEx,standard,national,7,6,false
2531,2531,2025-11-21 02:13:19,FedEx,standard,regional,6,7,true
2532,2532,2025-07-24 06:55:44,FedEx,standard,national,7,7,false
2533,2533,2025-12-30 22:54:50,UPS,standard,regional,6,7,true
2534,2534,2025-09-05 15:47:00,USPS,standard,regional,6,7,true
2535,2535,2025-07-15 18:02:18,FedEx,standard,local,5,5,false
2536,2536,2025-10-10 03:25:45,FedEx,standard,national,7,8,true
2537,2537,2025-09-06 07:58:06,FedEx,standard,local,5,4,false
2538,2538,2025-08-16 08:40:32,FedEx,expedited,national,4,3,false
2539,2539,2025-11-07 08:30:09,UPS,overnight,regional,2,3,true
2540,2540,2025-09-20 00:38:13,FedEx,standard,regional,6,4,false
2541,2541,2025-11-05 19:59:21,UPS,standard,regional,6,7,true
2542,2542,2025-07-13 09:40:54,FedEx,standard,local,5,5,false
2543,2543,2025-09-18 13:15:59,USPS,expedited,national,4,5,true
2544,2544,2025-07-27 09:12:30,UPS,standard,local,5,4,false
2545,2545,2025-09-06 19:37:10,UPS,overnight,regional,2,2,false
2546,2546,2025-11-14 19:31:36,UPS,expedited,regional,3,4,true
2547,2547,2025-08-01 05:01:02,FedEx,standard,local,5,4,false
2548,2548,2025-09-14 11:57:21,UPS,expedited,local,2,4,true
2549,2549,2025-10-24 11:45:48,UPS,standard,local,5,5,false
2550,2550,2025-07-13 04:43:07,FedEx,standard,local,5,3,false
2551,2551,2025-11-03 12:59:03,FedEx,standard,local,5,7,true
2552,2552,2025-09-06 06:37:12,UPS,standard,national,7,7,false
2553,2553,2025-08-31 10:55:46,USPS,standard,national,7,7,false
2554,2554,2025-07-15 11:01:01,FedEx,standard,regional,6,4,false
2555,2555,2026-01-02 02:01:15,UPS,standard,local,5,9,true
2556,2556,2025-09-07 22:48:18,UPS,standard,regional,6,6,false
2557,2557,2025-12-01 19:02:45,UPS,standard,local,5,5,false
2558,2558,2025-12-07 18:55:16,FedEx,standard,regional,6,8,true
2559,2559,2025-09-03 14:00:31,FedEx,standard,local,5,5,false
2560,2560,2025-08-29 02:18:46,USPS,expedited,local,2,1,false
2561,2561,2025-08-07 16:30:34,FedEx,overnight,local,1,1,false
2562,2562,2025-08-18 20:58:35,UPS,standard,regional,6,5,false
2563,2563,2025-12-06 11:46:43,USPS,standard,local,5,7,true
2564,2564,2025-10-09 01:58:54,UPS,standard,local,5,6,true
2565,2565,2025-11-28 12:21:20,UPS,expedited,national,4,5,true
2566,2566,2025-09-24 00:51:21,FedEx,expedited,regional,3,4,true
2567,2567,2025-08-04 09:25:43,UPS,standard,local,5,5,false
2568,2568,2025-09-28 01:07:37,UPS,standard,regional,6,6,false
2569,2569,2025-08-02 02:22:12,UPS,expedited,national,4,4,false
2570,2570,2025-09-28 02:06:57,USPS,standard,local,5,5,false
2571,2571,2025-10-10 06:01:34,UPS,standard,local,5,5,false
2572,2572,2025-11-08 13:02:53,USPS,standard,regional,6,8,true
2573,2573,2025-09-23 01:07:23,FedEx,standard,local,5,4,false
2574,2574,2025-09-15 06:11:48,UPS,standard,local,5,3,false
2575,2575,2025-10-31 08:11:55,FedEx,standard,regional,6,6,false
2576,2576,2025-08-21 20:32:47,UPS,standard,regional,6,6,false
2577,2577,2025-07-28 05:11:34,UPS,expedited,national,4,5,true
2578,2578,2025-08-24 12:22:44,FedEx,standard,national,7,6,false
2579,2579,2025-07-12 22:45:12,UPS,expedited,local,2,3,true
2580,2580,2025-12-26 01:15:08,USPS,standard,national,7,11,true
2581,2581,2025-11-21 07:59:28,FedEx,overnight,national,3,4,true
2582,2582,2025-10-08 12:39:06,FedEx,expedited,regional,3,2,false
2583,2583,2025-12-22 03:20:57,UPS,expedited,local,2,3,true
2584,2584,2026-01-06 16:42:02,UPS,expedited,regional,3,3,false
2585,2585,2025-07-26 16:36:33,UPS,standard,national,7,7,false
2586,2586,2025-10-10 02:48:19,UPS,expedited,national,4,4,false
2587,2587,2025-10-04 05:02:15,UPS,expedited,regional,3,2,false
2588,2588,2025-11-28 08:38:18,UPS,standard,national,7,7,false
2589,2589,2025-08-04 22:22:20,FedEx,standard,local,5,8,true
2590,2590,2025-11-28 15:42:49,UPS,expedited,national,4,4,false
2591,2591,2025-11-30 16:22:58,UPS,standard,regional,6,9,true
2592,2592,2025-11-16 08:19:53,UPS,standard,local,5,6,true
2593,2593,2025-12-25 07:59:31,UPS,standard,local,5,6,true
2594,2594,2025-11-11 19:30:17,FedEx,standard,local,5,6,true
2595,2595,2025-09-28 16:19:29,FedEx,standard,regional,6,10,true
2596,2596,2025-08-29 11:43:56,UPS,expedited,regional,3,2,false
2597,2597,2025-07-20 18:02:44,UPS,standard,regional,6,8,true
2598,2598,2025-11-18 11:15:32,UPS,standard,national,7,8,true
2599,2599,2025-08-23 18:57:09,UPS,standard,regional,6,7,true
2600,2600,2025-10-26 22:15:23,USPS,standard,national,7,6,false
2601,2601,2025-08-17 18:44:21,USPS,standard,regional,6,6,false
2602,2602,2025-12-08 16:09:08,FedEx,standard,national,7,8,true
2603,2603,2025-07-17 19:11:56,UPS,standard,local,5,6,true
2604,2604,2025-10-02 23:57:55,FedEx,standard,local,5,5,false
2605,2605,2025-10-31 09:00:00,UPS,expedited,regional,3,4,true
2606,2606,2025-11-21 04:27:52,UPS,standard,local,5,6,true
2607,2607,2025-11-22 00:13:27,FedEx,standard,regional,6,6,false
2608,2608,2025-09-06 13:17:54,USPS,standard,local,5,5,false
2609,2609,2025-09-29 03:32:35,USPS,standard,national,7,7,false
2610,2610,2025-09-26 22:27:22,UPS,expedited,local,2,1,false
2611,2611,2025-08-25 06:58:40,UPS,expedited,local,2,1,false
2612,2612,2025-08-29 17:38:23,USPS,standard,regional,6,5,false
2613,2613,2025-07-27 15:40:23,UPS,overnight,regional,2,2,false
2614,2614,2025-12-23 09:40:28,UPS,standard,local,5,7,true
2615,2615,2025-07-26 23:29:00,FedEx,overnight,regional,2,1,false
2616,2616,2025-12-05 10:41:50,USPS,standard,local,5,6,true
2617,2617,2025-07-28 14:43:16,UPS,expedited,regional,3,1,false
2618,2618,2025-12-22 19:33:15,FedEx,standard,local,5,7,true
2619,2619,2025-08-13 01:18:15,FedEx,standard,local,5,6,true
2620,2620,2025-10-20 00:16:17,FedEx,standard,local,5,4,false
2621,2621,2025-10-14 15:49:27,FedEx,standard,local,5,7,true
2622,2622,2025-07-19 18:12:40,FedEx,standard,national,7,8,true
2623,2623,2025-12-06 13:11:23,UPS,standard,local,5,5,false
2624,2624,2025-10-09 09:43:28,USPS,standard,regional,6,6,false
2625,2625,2025-07-12 16:06:00,UPS,standard,local,5,6,true
2626,2626,2025-08-15 23:49:19,FedEx,standard,local,5,4,false
2627,2627,2025-07-19 05:47:40,UPS,standard,local,5,3,false
2628,2628,2025-09-11 04:43:07,UPS,standard,regional,6,6,false
2629,2629,2025-12-01 14:03:19,UPS,expedited,regional,3,5,true
2630,2630,2025-12-14 12:10:47,FedEx,standard,regional,6,7,true
2631,2631,2025-07-23 19:29:08,USPS,expedited,national,4,5,true
2632,2632,2025-10-11 10:18:33,USPS,expedited,local,2,2,false
2633,2633,2025-07-24 11:02:00,FedEx,standard,regional,6,5,false
2634,2634,2025-10-12 11:29:40,FedEx,standard,regional,6,4,false
2635,2635,2025-09-09 04:53:38,UPS,standard,regional,6,5,false
2636,2636,2025-09-30 07:49:11,UPS,expedited,regional,3,4,true
2637,2637,2025-10-13 21:10:32,USPS,standard,regional,6,5,false
2638,2638,2025-11-30 12:43:29,UPS,standard,local,5,6,true
2639,2639,2026-01-02 03:44:18,USPS,standard,national,7,7,false
2640,2640,2025-12-15 02:22:03,FedEx,standard,local,5,9,true
2641,2641,2025-10-06 11:30:36,UPS,standard,regional,6,6,false
2642,2642,2025-12-10 18:26:02,UPS,standard,regional,6,7,true
2643,2643,2025-08-24 20:27:24,UPS,expedited,local,2,2,false
2644,2644,2025-07-20 10:55:14,UPS,standard,local,5,5,false
2645,2645,2025-12-06 18:58:54,UPS,expedited,regional,3,3,false
2646,2646,2025-09-23 17:12:29,FedEx,standard,regional,6,4,false
2647,2647,2025-07-21 09:57:06,UPS,expedited,regional,3,3,false
2648,2648,2025-09-05 05:11:28,UPS,standard,local,5,4,false
2649,2649,2025-08-23 03:25:42,FedEx,standard,local,5,4,false
2650,2650,2025-08-08 13:15:16,UPS,standard,national,7,6,false
2651,2651,2025-10-22 09:58:34,USPS,standard,local,5,6,true
2652,2652,2025-11-28 18:32:31,UPS,standard,regional,6,7,true
2653,2653,2025-07-29 23:54:55,FedEx,standard,local,5,5,false
2654,2654,2025-10-11 18:54:33,FedEx,standard,regional,6,5,false
2655,2655,2026-01-03 19:49:26,UPS,standard,regional,6,7,true
2656,2656,2025-07-15 18:13:31,FedEx,standard,local,5,4,false
2657,2657,2025-11-11 02:12:34,FedEx,standard,national,7,7,false
2658,2658,2025-11-29 05:32:33,UPS,expedited,regional,3,6,true
2659,2659,2025-09-06 07:02:27,UPS,standard,national,7,7,false
2660,2660,2025-09-03 02:44:52,UPS,expedited,local,2,2,false
2661,2661,2025-08-09 10:41:10,FedEx,standard,national,7,10,true
2662,2662,2025-12-26 12:44:47,UPS,standard,national,7,8,true
2663,2663,2025-11-07 08:21:31,UPS,standard,local,5,6,true
2664,2664,2025-12-31 10:19:15,FedEx,expedited,regional,3,5,true
2665,2665,2025-09-25 16:49:31,FedEx,expedited,national,4,5,true
2666,2666,2025-07-21 18:47:35,USPS,standard,regional,6,8,true
2667,2667,2025-11-09 08:41:52,FedEx,expedited,regional,3,4,true
2668,2668,2025-08-17 07:41:49,USPS,standard,regional,6,6,false
2669,2669,2025-12-13 18:35:56,FedEx,expedited,regional,3,4,true
2670,2670,2025-09-30 15:16:15,UPS,expedited,local,2,2,false
2671,2671,2025-10-09 20:20:02,UPS,standard,local,5,3,false
2672,2672,2025-11-19 21:32:42,FedEx,expedited,national,4,7,true
2673,2673,2025-12-01 01:44:13,UPS,standard,local,5,7,true
2674,2674,2026-01-03 14:00:36,UPS,standard,regional,6,6,false
2675,2675,2025-08-30 21:59:22,USPS,standard,regional,6,6,false
2676,2676,2025-12-24 03:56:56,UPS,standard,regional,6,8,true
2677,2677,2025-09-30 15:33:20,UPS,expedited,regional,3,4,true
2678,2678,2026-01-05 05:45:13,FedEx,overnight,local,1,2,true
2679,2679,2025-08-01 21:38:22,UPS,standard,regional,6,7,true
2680,2680,2025-11-20 05:18:10,FedEx,standard,local,5,8,true
2681,2681,2025-11-09 09:20:23,FedEx,standard,national,7,10,true
2682,2682,2025-08-07 02:42:10,UPS,standard,regional,6,6,false
2683,2683,2025-12-11 17:30:21,UPS,standard,local,5,7,true
2684,2684,2025-10-16 16:36:36,FedEx,standard,local,5,7,true
2685,2685,2025-10-06 19:00:37,FedEx,standard,local,5,4,false
2686,2686,2025-07-18 00:28:42,UPS,standard,regional,6,9,true
2687,2687,2025-12-16 14:26:23,USPS,standard,local,5,7,true
2688,2688,2025-07-30 08:16:34,FedEx,expedited,national,4,4,false
2689,2689,2025-11-03 14:07:31,UPS,standard,regional,6,11,true
2690,2690,2025-09-04 16:43:40,UPS,standard,regional,6,5,false
2691,2691,2025-12-14 13:42:06,UPS,standard,national,7,8,true
2692,2692,2025-09-28 01:19:25,UPS,standard,local,5,6,true
2693,2693,2025-12-03 03:05:30,UPS,expedited,regional,3,5,true
2694,2694,2025-07-17 08:26:18,USPS,standard,local,5,7,true
2695,2695,2025-07-28 08:05:47,FedEx,expedited,national,4,5,true
2696,2696,2025-10-13 18:42:20,FedEx,standard,national,7,8,true
2697,2697,2025-12-17 18:26:50,FedEx,expedited,local,2,4,true
2698,2698,2025-09-17 06:55:41,UPS,expedited,regional,3,5,true
2699,2699,2025-09-24 20:08:38,UPS,standard,local,5,5,false
2700,2700,2025-11-21 04:46:16,UPS,standard,regional,6,7,true
2701,2701,2025-10-22 21:54:10,UPS,overnight,local,1,1,false
2702,2702,2025-07-21 14:11:33,FedEx,overnight,local,1,3,true
2703,2703,2025-11-20 21:55:39,FedEx,standard,regional,6,8,true
2704,2704,2026-01-03 10:33:51,FedEx,standard,regional,6,5,false
2705,2705,2025-11-22 12:17:35,UPS,expedited,national,4,4,false
2706,2706,2025-08-01 08:55:22,UPS,standard,local,5,5,false
2707,2707,2025-11-28 03:22:15,UPS,standard,regional,6,10,true
2708,2708,2025-11-28 17:35:43,UPS,expedited,national,4,7,true
2709,2709,2025-10-02 00:11:14,UPS,standard,regional,6,6,false
2710,2710,2025-07-27 13:45:39,UPS,expedited,national,4,5,true
2711,2711,2025-11-20 02:27:16,UPS,standard,local,5,7,true
2712,2712,2025-08-18 08:03:07,USPS,standard,regional,6,6,false
2713,2713,2025-08-02 18:44:33,FedEx,standard,local,5,5,false
2714,2714,2025-09-14 06:10:36,UPS,standard,regional,6,7,true
2715,2715,2025-07-15 21:10:20,FedEx,standard,regional,6,6,false
2716,2716,2025-09-30 00:14:16,FedEx,standard,local,5,6,true
2717,2717,2025-10-20 00:33:11,FedEx,expedited,regional,3,3,false
2718,2718,2025-09-03 17:09:48,UPS,standard,regional,6,6,false
2719,2719,2025-10-18 03:43:54,UPS,standard,local,5,4,false
2720,2720,2025-08-01 08:42:23,FedEx,standard,local,5,5,false
2721,2721,2025-11-25 08:22:27,USPS,overnight,national,3,5,true
2722,2722,2025-07-27 05:15:49,UPS,standard,national,7,7,false
2723,2723,2025-12-13 21:50:53,UPS,standard,local,5,8,true
2724,2724,2025-08-14 05:11:12,FedEx,expedited,regional,3,4,true
2725,2725,2025-09-17 22:00:03,FedEx,standard,national,7,7,false
2726,2726,2025-08-19 22:38:53,FedEx,standard,local,5,6,true
2727,2727,2025-08-29 07:16:10,UPS,standard,local,5,9,true
2728,2728,2025-12-13 14:37:02,UPS,overnight,national,3,5,true
2729,2729,2025-07-20 00:18:32,USPS,expedited,regional,3,4,true
2730,2730,2025-07-20 13:30:12,USPS,standard,local,5,4,false
2731,2731,2025-08-07 10:09:16,USPS,standard,national,7,11,true
2732,2732,2025-09-14 12:22:06,UPS,standard,regional,6,6,false
2733,2733,2025-09-01 01:50:31,USPS,standard,regional,6,7,true
2734,2734,2025-07-23 23:34:23,UPS,expedited,regional,3,4,true
2735,2735,2025-08-26 15:28:44,USPS,standard,national,7,10,true
2736,2736,2025-10-28 09:53:12,FedEx,standard,regional,6,6,false
2737,2737,2025-12-14 01:11:07,UPS,expedited,local,2,7,true
2738,2738,2025-07-16 13:46:51,UPS,standard,regional,6,7,true
2739,2739,2025-08-28 16:15:21,FedEx,standard,local,5,5,false
2740,2740,2025-07-24 14:50:21,USPS,overnight,regional,2,4,true
2741,2741,2025-09-05 21:09:32,USPS,standard,local,5,7,true
2742,2742,2025-11-02 02:15:43,FedEx,expedited,regional,3,5,true
2743,2743,2025-08-20 14:56:45,FedEx,standard,regional,6,7,true
2744,2744,2025-10-22 21:29:46,USPS,expedited,regional,3,2,false
2745,2745,2025-12-30 00:45:55,UPS,standard,regional,6,8,true
2746,2746,2026-01-01 10:45:05,UPS,expedited,regional,3,6,true
2747,2747,2025-10-20 06:27:39,UPS,standard,regional,6,8,true
2748,2748,2025-10-16 07:38:05,USPS,expedited,local,2,3,true
2749,2749,2025-10-11 18:58:52,UPS,standard,national,7,7,false
2750,2750,2025-11-28 13:18:58,UPS,expedited,national,4,6,true
2751,2751,2025-07-14 01:43:26,FedEx,standard,local,5,6,true
2752,2752,2025-10-10 14:20:24,FedEx,standard,regional,6,6,false
